stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,date_donnee
A1003,1003,La Trigalle,CROIX-CHAPEAU - LA TRIGALLE,46.107384,-0.997703,1,"",2023-10-20 04:01:38.0
A1063,1063,Galland,DOMPIERRE - GALLAND,46.188628,-1.068435,1,"",2023-10-20 04:01:38.0
A1064,1064,Chagnolet,[Chagn],46.176377,-1.092484,1,"",2023-10-20 04:01:38.0
A1071,1071,La Grelèterie,DOMPIERRE - LA GRELETERIE,46.186565,-1.089516,1,"",2023-10-20 04:01:38.0
A1073,1073,Les Brandes,DOMPIERRE Les Brandes,46.187474,-1.083848,1,"",2023-10-20 04:01:38.0
A1074,1074,Mouillepieds,DOMPIERRE - MOUILLEPIEDS,46.207332,-1.048942,1,"",2023-10-20 04:01:38.0
A1158,1158,Mairie d'Esnandes,ESNANDES - MAIRIE,46.249619,-1.11601,1,"",2023-10-20 04:01:38.0
A1415,1415,Bourg de L'Houmeau,L'HOUMEAU - BOURG,46.193222,-1.187016,1,"",2023-10-20 04:01:38.0
A1433,1433,Carrefour de Buzay,LA JARNE Carrefour de Buzay,46.126693,-1.078236,1,"",2023-10-20 04:01:38.0
A1434,1434,Carrefour de Vuhé,LA JARNE Carrefour de Vuhé,46.118833,-1.077908,1,"",2023-10-20 04:01:38.0
A1436,1436,Ecoles,LA JARNE - ECOLES,46.129475,-1.070521,1,"",2023-10-20 04:01:38.0
A1438,1438,Le Givrand,LA JARNE - LE GIVRAND,46.130065,-1.080105,1,"",2023-10-20 04:01:38.0
A1439,1439,Le Moulin,LA JARNE - LE MOULIN,46.126464,-1.06747,1,"",2023-10-20 04:01:38.0
A1440,1440,Pluviers Dorés,LA JARNE - PLUVIERS DORES,46.12607,-1.064213,1,"",2023-10-20 04:01:38.0
A1443,1443,Chassagné,LA JARRIE Chassagné,46.131849,-1.044183,1,"",2023-10-20 04:01:38.0
A1447,1447,Collège Françoise Dolto,LA JARRIE - COLLEGE FRANCOISE DOLTO,46.1314,-1.00603,1,"",2023-10-20 04:01:38.0
A1448,1448,Fief Jaulin,LA JARRIE - FIEF JAULIN,46.124058,-1.006136,1,"",2023-10-20 04:01:38.0
A1455,1455,Les Abeilles,LA JARRIE Les Abeilles,46.129891,-1.002138,1,"",2023-10-20 04:01:38.0
A1491,1491,RTCR,[RTCR],46.177263,-1.156848,1,"",2023-10-20 04:01:38.0
A1493,1493,Collège Jean Guiton,[CESJG],46.172464,-1.17136,1,"",2023-10-20 04:01:38.0
A1494,1494,Zone d'Activités,[ZoAct],46.186189,-1.150938,1,"",2023-10-20 04:01:38.0
A1615,1615,Coulonge,MARSILLY - COULONGE,46.226228,-1.139904,1,"",2023-10-20 04:01:38.0
A1616,1616,Horizon,MARSILLY - HORIZON,46.232208,-1.145081,1,"",2023-10-20 04:01:38.0
A1618,1618,Moulin Neuf,MARSILLY - MOULIN NEUF,46.220484,-1.149302,1,"",2023-10-20 04:01:38.0
A1620,1620,Nantilly Beauvoirs,MARSILLY - NANTILLY BEAUVOIRS,46.233645,-1.129396,1,"",2023-10-20 04:01:38.0
A1621,1621,Place de Nantilly,MARSILLY - NANTILLY PLACE,46.229776,-1.131518,1,"",2023-10-20 04:01:38.0
A1841,1841,Les Ormeaux,MONTROY Les Ormeaux,46.152195,-1.007453,1,"",2023-10-20 04:01:38.0
A1842,1842,Mairie de Montroy,MONTROY - MAIRIE,46.156149,-1.013231,1,"",2023-10-20 04:01:38.0
A1844,1844,Saint-Julien,MONTROY Saint-Julien,46.164583,-1.027395,1,"",2023-10-20 04:01:38.0
A1976,1976,Centre Commercial de Nieul,[CCoNi],46.202273,-1.174919,1,"",2023-10-20 04:01:38.0
A1977,1977,L'Aubreçay,SAINT XANDRE L'Aubreçay,46.210917,-1.135633,1,"",2023-10-20 04:01:38.0
A1978,1978,L'Ouaille,[Ouail],46.209475,-1.184938,1,"",2023-10-20 04:01:38.0
A1979,1979,Lauzières,[Lauzi],46.208306,-1.186257,1,"",2023-10-20 04:01:38.0
A1980,1980,Nieul Le Gô,[GoNie],46.208926,-1.158206,1,"",2023-10-20 04:01:38.0
A1981,1981,Le Grimaud,NIEUL - LE GRIMAUD,46.20097,-1.171944,1,"",2023-10-20 04:01:38.0
A1983,1983,Moulin Ragot,[MoRag],46.19972,-1.159906,1,"",2023-10-20 04:01:38.0
A1985,1985,Salle Polyvalente de Nieul,[SaPNi],46.204688,-1.172013,1,"",2023-10-20 04:01:38.0
A1986,1986,Val Hureau,NIEUL - VAL HUREAU,46.211654,-1.160018,1,"",2023-10-20 04:01:38.0
A202,202,Alstom,[Alsto],46.136167,-1.123727,1,"",2023-10-20 04:01:38.0
A203,203,Bourg d'Aytré,[BgAyt] AYTRE Bourg,46.133634,-1.113191,1,"",2023-10-20 04:01:38.0
A205,205,Collège de l'Atlantique,AYTRE Collège de l'Atlantique,46.131507,-1.126082,1,"",2023-10-20 04:01:38.0
A206,206,Les Cèdres,[Cedre] AYTRE Les Cèdres,46.129836,-1.11679,1,"",2023-10-20 04:01:38.0
A207,207,Les Iles,[LIles],46.137849,-1.128519,1,"",2023-10-20 04:01:38.0
A208,208,Place des Grands Prés,[PGPre],46.132659,-1.121231,1,"",2023-10-20 04:01:38.0
A2253,2253,11 Novembre 1918,[11N18],46.17336,-1.150421,1,"",2023-10-20 04:01:38.0
A2254,2254,8 Mai 1945,[8MaiL],46.183092,-1.152411,1,"",2023-10-20 04:01:38.0
A2257,2257,Bel Air,[BlAir],46.166327,-1.1642,1,"",2023-10-20 04:01:38.0
A2259,2259,Champ de Mars,[CMars],46.169447,-1.148776,1,"",2023-10-20 04:01:38.0
A2260,2260,Collège Fabre d'Eglantine,[ColFa],46.152044,-1.115227,1,"",2023-10-20 04:01:38.0
A2261,2261,Collège de Beauregard,[CoBea],46.171097,-1.132516,1,"",2023-10-20 04:01:38.0
A2263,2263,Fabre d'Eglantine,[Fabre],46.150783,-1.116057,1,"",2023-10-20 04:01:38.0
A2265,2265,Hôpital,[Hopit],46.158328,-1.145022,1,"",2023-10-20 04:01:38.0
A2266,2266,Hôpital Lafond,[HLafo],46.176486,-1.136155,1,"",2023-10-20 04:01:38.0
A2268,2268,La Genette,[Genet],46.160648,-1.171787,1,"",2023-10-20 04:01:38.0
A2269,2269,La Trompette,[Tromp],46.1709,-1.158813,1,"",2023-10-20 04:01:38.0
A2270,2270,Centre de Soins,[CSoin],46.175135,-1.131405,1,"",2023-10-20 04:01:38.0
A2271,2271,Place des Halles,[PlHal],46.168933,-1.199794,1,"",2023-10-20 04:01:38.0
A2272,2272,Laleu Sports,[LSpor],46.164413,-1.200644,1,"",2023-10-20 04:01:38.0
A2273,2273,Le Mail Casino,[MCasi],46.155808,-1.166499,1,"",2023-10-20 04:01:38.0
A2274,2274,LEP Rompsay,[LEPRo],46.161013,-1.126484,1,"",2023-10-20 04:01:38.0
A2275,2275,Cité des Minimes,[CiMin],46.139355,-1.165886,1,"",2023-10-20 04:01:38.0
A2277,2277,Lycée Valin,[LyVal],46.154996,-1.135594,1,"",2023-10-20 04:01:38.0
A2278,2278,Lycée Vieljeux,[LyVje],46.177135,-1.151672,1,"",2023-10-20 04:01:38.0
A2280,2280,Guiardes,[Guiar],46.171674,-1.17977,1,"",2023-10-20 04:01:38.0
A2281,2281,Place de Lafond,[PLfon],46.174072,-1.145409,1,"",2023-10-20 04:01:38.0
A2282,2282,Place de Verdun,[PdV],46.162154,-1.153842,1,"",2023-10-20 04:01:38.0
A2283,2283,Port La Pallice,[PLPal],46.161144,-1.220066,1,"",2023-10-20 04:01:38.0
A2284,2284,Provence,[Prvce],46.156619,-1.177691,1,"",2023-10-20 04:01:38.0
A2285,2285,Stade M. Deflandre,[StdMD],46.157516,-1.180013,1,"",2023-10-20 04:01:38.0
A2286,2286,Porte Royale,[PRyal],46.162207,-1.141695,1,"",2023-10-20 04:01:38.0
A2287,2287,Prague,[Pragu],46.170534,-1.17405,1,"",2023-10-20 04:01:38.0
A2289,2289,Proudhon,[Proud],46.15319,-1.131067,1,"",2023-10-20 04:01:38.0
A2291,2291,Renaudot,[Rndot],46.159002,-1.161391,1,"",2023-10-20 04:01:38.0
A2292,2292,Rossignolette,[Rossi],46.165363,-1.186431,1,"",2023-10-20 04:01:38.0
A2293,2293,Dupaty,[Dupat],46.160127,-1.152872,1,"",2023-10-20 04:01:38.0
A2294,2294,Saint-Maurice,[StMau],46.164117,-1.175105,1,"",2023-10-20 04:01:38.0
A2474,2474,Cugné,SAINT CHRISTOPHE - CUGNE,46.142114,-0.96699,1,"",2023-10-20 04:01:38.0
A2475,2475,Belle d'Oie,SAINT CHRISTOPHE Belle d'Oie,46.141162,-0.955961,1,"",2023-10-20 04:01:38.0
A2476,2476,La Mazurie,SAINT CHRISTOPHE - LA MAZURIE,46.147765,-0.941759,1,"",2023-10-20 04:01:38.0
A2899,2899,La Martinière,SAINT CHRISTOPHE - LA MARTINIERE,46.153406,-0.932689,1,"",2023-10-20 04:01:38.0
A2901,2901,L'Aubertière,ST MEDARD L'Aubertière,46.156336,-0.987519,1,"",2023-10-20 04:01:38.0
A2904,2904,La Couronne de Cugné,SAINT CHRISTOPHE - LA COURONNE DE CUGNE,46.143427,-0.970845,1,"",2023-10-20 04:01:38.0
A2906,2906,La Navisselière,SAINT CHRISTOPHE - LA NAVISSELIERE,46.147339,-0.952103,1,"",2023-10-20 04:01:38.0
A2907,2907,Le Moulin Neuf,SAINT CHRISTOPHE - LE MOULIN NEUF,46.158528,-0.950101,1,"",2023-10-20 04:01:38.0
A2908,2908,Le Pontreau,SAINT-MEDARD Le Pontreau,46.177871,-0.956471,1,"",2023-10-20 04:01:38.0
A2909,2909,Treuil Arnaudeau,MONTROY Treuil Arnaudeau,46.171071,-1.004122,1,"",2023-10-20 04:01:38.0
A2910,2910,Les Touches,SAINT-MEDARD Les Touches,46.166715,-0.947718,1,"",2023-10-20 04:01:38.0
A3059,3059,Mairie de Saint-Rogatien,[MaiSR],46.150859,-1.073219,1,"",2023-10-20 04:01:38.0
A3160,3160,Chavagne,STE SOULLE Chavagne,46.194114,-1.0226,1,"",2023-10-20 04:01:38.0
A3163,3163,Eglise de Sainte Soulle,ST SOULLE - EGLISE,46.185769,-1.009408,1,"",2023-10-20 04:01:38.0
A3164,3164,Fontpatour,VERINES Fontpatour,46.178947,-0.956631,1,"",2023-10-20 04:01:38.0
A3165,3165,La Gabardelière,BOURGNEUF La Gabardelière,46.174451,-1.036191,1,"",2023-10-20 04:01:38.0
A3167,3167,Les Petites Rivières,STE SOULLE - LES PETITES RIVIERES,46.2008,-1.050239,1,"",2023-10-20 04:01:38.0
A3168,3168,Mairie de Sainte Soulle,STE SOULLE - MAIRIE,46.187387,-1.012683,1,"",2023-10-20 04:01:38.0
A3170,3170,Saint-Coux,STE SOULLE Saint-Coux,46.183724,-0.974175,1,"",2023-10-20 04:01:38.0
A3171,3171,Usseau Ecole,STE SOULLE - USSEAU ECOLE,46.202059,-1.030451,1,"",2023-10-20 04:01:38.0
A3222,3222,La Ragoterie,ST VIVIEN - LA RAGOTERIE,46.087567,-1.059844,1,"",2023-10-20 04:01:38.0
A3224,3224,Loin du Bruit,ST VIVIEN - LOIN DU BRUIT,46.082437,-1.07401,1,"",2023-10-20 04:01:38.0
A3225,3225,Mairie de Saint Vivien,ST VIVIEN - MAIRIE,46.079913,-1.054266,1,"",2023-10-20 04:01:38.0
A3226,3226,Les Bonneveaux,SALLES SUR MER Les Bonneveaux,46.08385,-1.072862,1,"",2023-10-20 04:01:38.0
A3232,3232,Champ de Foire,ST XANDRE - CHAMP DE FOIRE,46.205469,-1.100853,1,"",2023-10-20 04:01:38.0
A3234,3234,Fief Dompierre,ST XANDRE - FIEF DOMPIERRE,46.199736,-1.098284,1,"",2023-10-20 04:01:38.0
A3236,3236,La Ribotelière,[Ribot],46.20709,-1.111535,1,"",2023-10-20 04:01:38.0
A3237,3237,La Sauzaie,ST XANDRE - LA SAUZAIE,46.214972,-1.075393,1,"",2023-10-20 04:01:38.0
A3239,3239,Le Paradis,[Parad],46.199203,-1.106314,1,"",2023-10-20 04:01:38.0
A3240,3240,Océan,[Ocean],46.206362,-1.105236,1,"",2023-10-20 04:01:38.0
A3246,3246,Salle des Fêtes de Saint-Xandre,[SFeSX],46.202944,-1.102624,1,"",2023-10-20 04:01:38.0
A3247,3247,Trente Vents,ST XANDRE - TRENTE VENTS,46.214371,-1.094371,1,"",2023-10-20 04:01:38.0
A3265,3265,Bourg de Salles sur Mer,SALLES SUR MER - BOURG,46.105111,-1.053993,1,"",2023-10-20 04:01:38.0
A3272,3272,La Frénée,SALLES SUR MER - LA FRENEE,46.095779,-1.058358,1,"",2023-10-20 04:01:38.0
A3415,3415,La Gravelle,THAIRE - LA GRAVELLE,46.082174,-0.966479,1,"",2023-10-20 04:01:38.0
A3416,3416,Mortagne,THAIRE - MORTAGNE,46.083916,-1.019415,1,"",2023-10-20 04:01:38.0
A3626,3626,Villa Laurius,VERINES Villa Laurius,46.210376,-0.9902,1,"",2023-10-20 04:01:38.0
A3715,3715,Le Marouillet Ecole,YVES - LE MAROUILLET ECOLE,46.041294,-1.045006,1,"",2023-10-20 04:01:38.0
A3720,3720,Les Trois Canons,YVES Les Trois Canons,46.057197,-1.06024,1,"",2023-10-20 04:01:38.0
A3725,3725,Voutron,YVES Voutron,46.049046,-1.024524,1,"",2023-10-20 04:01:38.0
A3817,3817,Gare de Châtelaillon-Plage,[GaCha] CHATELAILLON-PLAGE Gare,46.078064,-1.091127,1,"",2023-10-20 04:01:38.0
A3885,3885,La Fromagère,DOMPIERRE - LA FROMAGERE,46.191394,-1.075441,1,"",2023-10-20 04:01:38.0
A3886,3886,La Grimenaudière,STE SOULLE - LA GRIMENAUDIERE,46.206226,-1.047801,1,"",2023-10-20 04:01:38.0
A4035,4035,Four à Chaux,DOMPIERRE-SUR-MER Four à Chaux,46.175198,-1.065228,1,"",2023-10-20 04:01:38.0
A411,411,Centre-Bourg,BOURGNEUF Centre-Bourg,46.167577,-1.024555,1,"",2023-10-20 04:01:38.0
A412,412,Calvaire,BOURGNEUF Calvaire,46.170081,-1.01637,1,"",2023-10-20 04:01:38.0
A413,413,Les Gacheteries,BOURGNEUF Les Gacheteries,46.162041,-1.021697,1,"",2023-10-20 04:01:38.0
A4214,4214,Port Punay,[PoPun] YVES Port Punay,46.057001,-1.077174,1,"",2023-10-20 04:01:38.0
A4258,4258,La Chapelle,YVES La Chapelle,46.044931,-1.047365,1,"",2023-10-20 04:01:38.0
A4259,4259,La Cabane des Sables,YVES La Cabane des Sables,46.058587,-1.071454,1,"",2023-10-20 04:01:38.0
A4369,4369,Les Tausières,[Tausi],46.168751,-1.10888,1,"",2023-10-20 04:01:38.0
A4459,4459,Grosse Horloge,[GrHor],46.158108,-1.153461,1,"",2023-10-20 04:01:38.0
A4493,4493,Les Platanes,[LPlat],46.170622,-1.104238,1,"",2023-10-20 04:01:38.0
A4501,4501,Delayant,[Delay],46.164513,-1.155627,1,"",2023-10-20 04:01:38.0
A4502,4502,Esplanade des Parcs,[EsPar],46.166022,-1.153769,1,"",2023-10-20 04:01:38.0
A4503,4503,Piscine,[Pisci],46.169594,-1.151567,1,"",2023-10-20 04:01:38.0
A4504,4504,La Vallée,[Valle],46.173592,-1.160934,1,"",2023-10-20 04:01:38.0
A4505,4505,Pas des Laquais,[PaLaq],46.172134,-1.163434,1,"",2023-10-20 04:01:38.0
A4506,4506,ZAC La Vallée,[ZVall],46.173488,-1.166069,1,"",2023-10-20 04:01:38.0
A4507,4507,Fief Rose,[FRose],46.180412,-1.167239,1,"",2023-10-20 04:01:38.0
A4508,4508,Les Charmilles,[Charm],46.175817,-1.159487,1,"",2023-10-20 04:01:38.0
A4509,4509,La Tramontane,[Tramo],46.178113,-1.153741,1,"",2023-10-20 04:01:38.0
A4510,4510,Moulin du Bonheur,L'HOUMEAU - MOULIN DU BONHEUR,46.185744,-1.177829,1,"",2023-10-20 04:01:38.0
A4511,4511,Le Cormier,L'HOUMEAU - LE CORMIER,46.191633,-1.185293,1,"",2023-10-20 04:01:38.0
A4512,4512,Le Clos du Chêne,L'HOUMEAU - CLOS DU CHÊNE,46.193245,-1.183854,1,"",2023-10-20 04:01:38.0
A4513,4513,Charles Dervau,L'HOUMEAU Charles Dervau,46.189864,-1.18872,1,"",2023-10-20 04:01:38.0
A4514,4514,Le Chêne,L'HOUMEAU Le Chêne,46.192824,-1.182037,1,"",2023-10-20 04:01:38.0
A4515,4515,Fief Cotteret,L'HOUMEAU - FIEF COTTERET,46.190855,-1.17554,1,"",2023-10-20 04:01:38.0
A4516,4516,La Genillière,L'HOUMEAU - LA GENILLIERE,46.193289,-1.173569,1,"",2023-10-20 04:01:38.0
A4517,4517,Les Mouettes,L'HOUMEAU - LES MOUETTES,46.195987,-1.181969,1,"",2023-10-20 04:01:38.0
A4518,4518,Le Bonnodeau,LAGORD Le Bonnodeau,46.182089,-1.172581,1,"",2023-10-20 04:01:38.0
A4520,4520,Rose des Vents,L'HOUMEAU - ROSE DES VENTS,46.195544,-1.186077,1,"",2023-10-20 04:01:38.0
A4521,4521,Les Hauts de Nieul,[HNieu],46.204544,-1.180477,1,"",2023-10-20 04:01:38.0
A4522,4522,Octroi,[Octro],46.145414,-1.142507,1,"",2023-10-20 04:01:38.0
A4525,4525,Salengro,[Salen],46.140209,-1.13422,1,"",2023-10-20 04:01:38.0
A4526,4526,Ball-Trap,[BTrap] ANGOULINS Ball-Trap,46.092041,-1.099267,1,"",2023-10-20 04:01:38.0
A4527,4527,La Petite Borde,CHATELAILLON-PLAGE La Petite Borde,46.079232,-1.080961,1,"",2023-10-20 04:01:38.0
A4528,4528,Mairie de Châtelaillon-Plage,[MaiCh] CHATELAILLON-PLAGE Mairie,46.073286,-1.089788,1,"",2023-10-20 04:01:38.0
A4531,4531,Centre Aquatique,[CAqua] CHATELAILLON-PLAGE Centre Aquati,46.062526,-1.091476,1,"",2023-10-20 04:01:38.0
A4532,4532,Alon,[Alon] CHATELAILLON-PLAGE Alon,46.064868,-1.088453,1,"",2023-10-20 04:01:38.0
A4536,4536,Casino,[Casin] CHATELAILLON-PLAGE Casino,46.076331,-1.091634,1,"",2023-10-20 04:01:38.0
A4537,4537,Sècheboue,[Sebou] CHATELAILLON-PLAGE - SECHEBOUE,46.08809,-1.096658,1,"",2023-10-20 04:01:38.0
A4539,4539,Centre Commercial d'Angoulins,ANGOULINS Centre Commercial,46.109712,-1.104961,1,"",2023-10-20 04:01:38.0
A4541,4541,Les Russons,ANGOULINS Les Russons,46.110215,-1.111405,1,"",2023-10-20 04:01:38.0
A4542,4542,Les Veaux Verts,[VeaVe] ANGOULINS Les Veaux Verts,46.101475,-1.107889,1,"",2023-10-20 04:01:38.0
A4543,4543,Maison Carrée,[MaCar] ANGOULINS Maison Carrée,46.097365,-1.104193,1,"",2023-10-20 04:01:38.0
A4544,4544,Les Tertres,[Tertr] ANGOULINS Les Tertres,46.104059,-1.098758,1,"",2023-10-20 04:01:38.0
A4545,4545,Blockhaus,[Block] ANGOULINS Blockhaus,46.104575,-1.104653,1,"",2023-10-20 04:01:38.0
A4546,4546,Nationale,[Natio] ANGOULINS Nationale,46.104019,-1.094792,1,"",2023-10-20 04:01:38.0
A4589-DBLD,4589,Dames Blanches (Louis Durand),[DamBl],46.158594,-1.148313,1,"",2023-10-20 04:01:38.0
A4589-DBM,4589,Dames Blanches (Maubec),[DamBl],46.158997,-1.149569,1,"",2023-10-20 04:01:38.0
A4589-DBQV,4589,Dames Blanches (Quai Valin),[DamBl],46.157963,-1.150502,1,"",2023-10-20 04:01:38.0
A4589-DBSN,4589,Dames Blanches (St-Nicolas),[DamBl],46.158436,-1.149666,1,"",2023-10-20 04:01:38.0
A4589-DBSS,4589,Dames Blanches (St-Sauveur),[DamBl],46.158449,-1.150672,1,"",2023-10-20 04:01:38.0
A4594,4594,EIGSI,[Eigsi],46.139343,-1.155096,1,"",2023-10-20 04:01:38.0
A4633,4633,Pas de l'Ane,VERINES Pas de l'Ane,46.206796,-0.990303,1,"",2023-10-20 04:01:38.0
A4636,4636,Les Gués,VERINES Les Gués,46.178265,-0.950975,1,"",2023-10-20 04:01:38.0
A4677,4677,Glacière,[Glaci],46.1667,-1.150702,1,"",2023-10-20 04:01:38.0
A4680,4680,Jules Ferry,[JuFer],46.134193,-1.118102,1,"",2023-10-20 04:01:38.0
A4682,4682,Jaurès,[Jaure],46.132953,-1.112127,1,"",2023-10-20 04:01:38.0
A4683,4683,Malidor,[Mldor],46.13171,-1.10504,1,"",2023-10-20 04:01:38.0
A4684,4684,Belle Aire,[BelAi],46.131177,-1.097247,1,"",2023-10-20 04:01:38.0
A4685,4685,La Girardière,LA JARNE - LA GIRARDIERE,46.12424,-1.05001,1,"",2023-10-20 04:01:38.0
A4686,4686,Grande Rue,GROLLEAU GRANDE RUE,46.117543,-1.023795,1,"",2023-10-20 04:01:38.0
A4687,4687,Le Puits,LA JARRIE - GROLLEAU LE PUITS,46.115382,-1.017946,1,"",2023-10-20 04:01:38.0
A4688,4688,Rue du Chat,CROIX-CHAPEAU - RUE DU CHAT,46.111145,-1.010866,1,"",2023-10-20 04:01:38.0
A4689,4689,Boulangerie,CROIX-CHAPEAU Boulangerie,46.109406,-1.00629,1,"",2023-10-20 04:01:38.0
A4690,4690,Eglise de Saint Christophe,SAINT-CHRISTOPHE Eglise,46.145468,-0.947461,1,"",2023-10-20 04:01:38.0
A4699,4699,Lycée Hôtelier,[LyHot],46.143977,-1.159688,1,"",2023-10-20 04:01:38.0
A4763,4763,P+R Simone Veil,[PRSVe] AYTRE P+R Simone Veil,46.14332,-1.126992,1,"",2023-10-20 04:01:38.0
A4793,4793,Place du Pourquoi Pas,AYTRE Place du Pourquoi Pas,46.134125,-1.127496,1,"",2023-10-20 04:01:38.0
A4795,4795,Modigliani,[Modig],46.131902,-1.108027,1,"",2023-10-20 04:01:38.0
A4798,4798,Collège,AYTRE Collège,46.132904,-1.124654,1,"",2023-10-20 04:01:38.0
A4799,4799,Anville,AYTRE Anville,46.137963,-1.111492,1,"",2023-10-20 04:01:38.0
A4800,4800,Les Embruns,[Embru],46.129605,-1.122838,1,"",2023-10-20 04:01:38.0
A4801,4801,Ancienne Gare,AYTRE Ancienne Gare,46.136405,-1.111774,1,"",2023-10-20 04:01:38.0
A4803,4803,Les Vignes,AYTRE Les Vignes,46.138809,-1.114748,1,"",2023-10-20 04:01:38.0
A4805,4805,Renan,[Renan],46.129327,-1.117844,1,"",2023-10-20 04:01:38.0
A4806,4806,Brassens,AYTRE Brassens,46.141412,-1.131475,1,"",2023-10-20 04:01:38.0
A4807,4807,Aéroport,[Aerop],46.175622,-1.195444,1,"",2023-10-20 04:01:38.0
A4808,4808,Air Liquide,[AirLi],46.161605,-1.203241,1,"",2023-10-20 04:01:38.0
A4809,4809,Aquarium,[Aquar],46.152534,-1.150147,1,"",2023-10-20 04:01:38.0
A4810,4810,Olga de Saint-Affrique,[OStAf],46.16936,-1.186674,1,"",2023-10-20 04:01:38.0
A4813,4813,Banque de France,[BanFr],46.158991,-1.156244,1,"",2023-10-20 04:01:38.0
A4814,4814,Bâtiment 23,[Bat23],46.157097,-1.181766,1,"",2023-10-20 04:01:38.0
A4815,4815,Bourbonnais,[Brbon],46.157674,-1.184535,1,"",2023-10-20 04:01:38.0
A4816,4816,Bretagne,[Breta],46.159727,-1.181766,1,"",2023-10-20 04:01:38.0
A4818,4818,Chirons Longs,[ChiLo],46.163924,-1.207988,1,"",2023-10-20 04:01:38.0
A4819,4819,Cité,[Cite],46.166274,-1.190452,1,"",2023-10-20 04:01:38.0
A4820,4820,Porte de Cougnes,[PCoug],46.162978,-1.145749,1,"",2023-10-20 04:01:38.0
A4821,4821,Claude Masse,[ClMas],46.162675,-1.160694,1,"",2023-10-20 04:01:38.0
A4822,4822,Colbert,[Cbert],46.168205,-1.158974,1,"",2023-10-20 04:01:38.0
A4823,4823,Colibri,[Clbri],46.169869,-1.195291,1,"",2023-10-20 04:01:38.0
A4824,4824,Coligny,[Colig],46.163312,-1.16476,1,"",2023-10-20 04:01:38.0
A4825,4825,Coligny Guiton,[CoGui],46.159584,-1.165006,1,"",2023-10-20 04:01:38.0
A4826,4826,Orbigny,[Orbig],46.16444,-1.149892,1,"",2023-10-20 04:01:38.0
A4827,4827,Duquesne,[Duque],46.163689,-1.211295,1,"",2023-10-20 04:01:38.0
A4828,4828,Ecole La Courbe,[EcCou] AYTRE Ecole La Courbe,46.140767,-1.133985,1,"",2023-10-20 04:01:38.0
A4829,4829,Lycée Maritime,[LyMar],46.154702,-1.180782,1,"",2023-10-20 04:01:38.0
A4830,4830,Eglise de Laleu,[EglLl],46.170283,-1.203019,1,"",2023-10-20 04:01:38.0
A4831,4831,Ludothèque,[Ludot],46.170127,-1.177332,1,"",2023-10-20 04:01:38.0
A4832,4832,Eugène Dor,[EugDo],46.161347,-1.207283,1,"",2023-10-20 04:01:38.0
A4833,4833,Fac de Droit,[FDroi],46.140336,-1.153461,1,"",2023-10-20 04:01:38.0
A4834,4834,Franck Espoir,[FEspo],46.172873,-1.160801,1,"",2023-10-20 04:01:38.0
A4835,4835,Frigo,[Frigo],46.161562,-1.213488,1,"",2023-10-20 04:01:38.0
A4836,4836,IUT,[IUTec],46.143541,-1.153302,1,"",2023-10-20 04:01:38.0
A4837,4837,Jacques Henry,[JHenr],46.16463,-1.198228,1,"",2023-10-20 04:01:38.0
A4838,4838,Gare La Rochelle - Jean Moulin,[GaJMo],46.152802,-1.139408,1,"",2023-10-20 04:01:38.0
A4839,4839,Jéricho,[Jeric],46.166344,-1.159608,1,"",2023-10-20 04:01:38.0
A4840,4840,Jourdan,[Jourd],46.164044,-1.158728,1,"",2023-10-20 04:01:38.0
A4842,4842,Kennedy,[Kenne],46.167529,-1.180792,1,"",2023-10-20 04:01:38.0
A4843,4843,La Chope,[Chope],46.168995,-1.169681,1,"",2023-10-20 04:01:38.0
A4844,4844,La Corniche,[Cnche],46.153603,-1.177558,1,"",2023-10-20 04:01:38.0
A4845,4845,La Couronne,[Crnne],46.160074,-1.179512,1,"",2023-10-20 04:01:38.0
A4846,4846,La Grenouillère,[Greno],46.161034,-1.18163,1,"",2023-10-20 04:01:38.0
A4847,4847,Le Mail Clinique,[MClin],46.155663,-1.17004,1,"",2023-10-20 04:01:38.0
A4848,4848,Cottes Mailles,AYTRE Cottes Mailles,46.141515,-1.121114,1,"",2023-10-20 04:01:38.0
A4849,4849,Résistance,[Resis],46.169679,-1.18044,1,"",2023-10-20 04:01:38.0
A4850,4850,La Sauvagère,[Sauva],46.14081,-1.16258,1,"",2023-10-20 04:01:38.0
A4851,4851,La Sole,[LSole],46.143248,-1.15679,1,"",2023-10-20 04:01:38.0
A4852,4852,La Tour,[LTour],46.170514,-1.185318,1,"",2023-10-20 04:01:38.0
A4853,4853,Le Gué,[LeGue],46.176142,-1.139502,1,"",2023-10-20 04:01:38.0
A4854,4854,Le Lorrain,[Lorra],46.168959,-1.171952,1,"",2023-10-20 04:01:38.0
A4855,4855,Le Rail,[LRail],46.138645,-1.148968,1,"",2023-10-20 04:01:38.0
A4857,4857,Le Brun,[LBrun],46.170884,-1.181379,1,"",2023-10-20 04:01:38.0
A4858,4858,Tribunal d'Instance,[Tribu],46.167478,-1.166614,1,"",2023-10-20 04:01:38.0
A4859,4859,Les Frênes,[Frene],46.14293,-1.141256,1,"",2023-10-20 04:01:38.0
A4860,4860,Les Rivauds,[Rivau],46.17193,-1.201227,1,"",2023-10-20 04:01:38.0
A4861,4861,Les Treilles,AYTRE Les Treilles,46.14051,-1.115105,1,"",2023-10-20 04:01:38.0
