route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_date_donnee
L6,R21,RC3096238,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096239,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096240,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096241,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096242,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096243,Lycée Vieljeux,0,1,6-5,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096244,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096245,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096246,Place de Verdun,0,0,6-8,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096247,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096248,Place de Verdun,0,0,6-8,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096249,Place de Verdun,0,0,6-5,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096250,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096251,Place de Verdun,0,0,6-8,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096252,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096253,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096254,Place de Verdun,0,0,6-5,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096255,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096256,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096257,Place de Verdun,0,0,6-18,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096258,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096259,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096260,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096261,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096262,Place de Verdun,0,0,6-5,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096263,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096264,Place de Verdun,0,0,6-8,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096265,Lycée Vieljeux,0,1,6-17,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096266,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096267,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096268,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096269,Lycée Vieljeux,0,1,6-5,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096270,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096271,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096272,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R21,RC3096273,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096274,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096275,Lycée Vieljeux,0,1,6-5,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096276,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096277,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096278,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096279,Lycée Vieljeux,0,1,6-18,R31834,2024-01-22 04:01:44.0
L6,R21,RC3096280,Place de Verdun,0,0,6-18,R31835,2024-01-22 04:01:44.0
L6,R22,RC3126672,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126814,Lycée Vieljeux,0,1,6-3,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126815,Place de Verdun,0,0,6-17,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126816,Place de Verdun,0,0,6-3,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126817,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126818,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126819,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126820,Lycée Vieljeux,0,1,6-2,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126821,Lycée Vieljeux,0,1,6-2,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126822,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126823,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126824,Lycée Vieljeux,0,1,6-3,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126825,Lycée Vieljeux,0,1,6-2,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126826,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126827,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126828,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126829,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126830,Lycée Vieljeux,0,1,6-2,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126831,Lycée Vieljeux,0,1,6-3,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126832,Lycée Vieljeux,0,1,6-2,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126833,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126834,Lycée Vieljeux,0,1,6-2,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126835,Lycée Vieljeux,0,1,6-3,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126836,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126837,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126838,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126839,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126840,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126841,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126842,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126843,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126844,Place de Verdun,0,0,6-3,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126845,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126846,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126847,Place de Verdun,0,0,6-3,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126848,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126849,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126850,Place de Verdun,0,0,6-3,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126851,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126852,Place de Verdun,0,0,6-3,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126853,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126854,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126855,Place de Verdun,0,0,6-1,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126856,Lycée Vieljeux,0,1,6-17,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126857,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126858,Lycée Vieljeux,0,1,6-2,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126859,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126860,Lycée Vieljeux,0,1,6-2,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126861,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126862,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126863,Place de Verdun,0,0,6-2,R32067,2024-01-22 04:01:44.0
L6,R22,RC3126864,Lycée Vieljeux,0,1,6-3,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126865,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126866,Lycée Vieljeux,0,1,6-2,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126867,Lycée Vieljeux,0,1,6-1,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126868,Lycée Vieljeux,0,1,6-3,R32066,2024-01-22 04:01:44.0
L6,R22,RC3126869,Lycée Vieljeux,0,1,6-2,R32066,2024-01-22 04:01:44.0
L6,R4,RC3096739,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096740,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096741,Place de Verdun,0,0,6-17,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096742,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096743,Place de Verdun,0,0,6-5,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096744,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096745,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096746,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096747,Lycée Vieljeux,0,1,6-5,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096748,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096749,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096750,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096751,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096752,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096753,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096754,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096755,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096756,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096757,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096758,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096759,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096760,Lycée Vieljeux,0,1,6-5,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096761,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096762,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096763,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096764,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096765,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096766,Place de Verdun,0,0,6-5,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096767,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096768,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096769,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096770,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096771,Place de Verdun,0,0,6-5,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096772,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096773,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096774,Place de Verdun,0,0,6-5,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096775,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096776,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096777,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096778,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096779,Place de Verdun,0,0,6-5,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096780,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096781,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096782,Lycée Vieljeux,0,1,6-17,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096783,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096784,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096785,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096786,Lycée Vieljeux,0,1,6-5,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096787,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096788,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096789,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R4,RC3096790,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096791,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096792,Lycée Vieljeux,0,1,6-5,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096793,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096794,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R4,RC3096795,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096397,Place de Verdun,0,0,6-4,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096398,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096399,Lycée Vieljeux,0,1,6-6,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096400,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096401,Place de Verdun,0,0,6-4,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096402,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096403,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096404,Place de Verdun,0,0,6-6,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096405,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096406,Lycée Vieljeux,0,1,6-6,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096407,Lycée Vieljeux,0,1,6-4,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096408,Lycée Vieljeux,0,1,6-4,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096409,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096410,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096411,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096412,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096413,Place de Verdun,0,0,6-6,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096414,Place de Verdun,0,0,6-6,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096415,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096416,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096417,Lycée Vieljeux,0,1,6-4,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096418,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096419,Place de Verdun,0,0,6-4,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096420,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096421,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096422,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096423,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096424,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096425,Place de Verdun,0,0,6-6,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096426,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096427,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096428,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096429,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096430,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096431,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096432,Lycée Vieljeux,0,1,6-4,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096433,Place de Verdun,0,0,6-4,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096434,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096435,Place de Verdun,0,0,6-1,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096436,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096437,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096438,Place de Verdun,0,0,6-4,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096439,Place de Verdun,0,0,6-6,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096440,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096441,Lycée Vieljeux,0,1,6-6,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096442,Lycée Vieljeux,0,1,6-4,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096443,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096444,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096445,Lycée Vieljeux,0,1,6-6,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096446,Lycée Vieljeux,0,1,6-6,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096447,Place de Verdun,0,0,6-4,R31835,2024-01-22 04:01:44.0
L6,R7,RC3096448,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096449,Lycée Vieljeux,0,1,6-1,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096450,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096451,Lycée Vieljeux,0,1,6-6,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096452,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R7,RC3096453,Lycée Vieljeux,0,1,6-4,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095909,Place de Verdun,0,0,6-8,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095910,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095911,Place de Verdun,0,0,6-17,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095912,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095913,Place de Verdun,0,0,6-18,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095914,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095915,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095916,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095917,Lycée Vieljeux,0,1,6-18,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095918,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095919,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095920,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095921,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095922,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095923,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095924,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095925,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095926,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095927,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095928,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095929,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095930,Lycée Vieljeux,0,1,6-18,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095931,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095932,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095933,Place de Verdun,0,0,6-8,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095934,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095935,Place de Verdun,0,0,6-8,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095936,Place de Verdun,0,0,6-18,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095937,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095938,Place de Verdun,0,0,6-8,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095939,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095940,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095941,Place de Verdun,0,0,6-5,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095942,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095943,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095944,Place de Verdun,0,0,6-18,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095945,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095946,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095947,Place de Verdun,0,0,6-3,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095948,Place de Verdun,0,0,6-10,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095949,Place de Verdun,0,0,6-18,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095950,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095951,Place de Verdun,0,0,6-8,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095952,Lycée Vieljeux,0,1,6-17,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095953,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095954,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095955,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095956,Lycée Vieljeux,0,1,6-18,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095957,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095958,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095959,Place de Verdun,0,0,6-2,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095960,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095961,Lycée Vieljeux,0,1,6-3,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095962,Lycée Vieljeux,0,1,6-18,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095963,Lycée Vieljeux,0,1,6-8,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095964,Lycée Vieljeux,0,1,6-10,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095965,Lycée Vieljeux,0,1,6-2,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095966,Place de Verdun,0,0,6-15,R31835,2024-01-22 04:01:44.0
L6,R9,RC3095967,Lycée Vieljeux,0,1,6-18,R31834,2024-01-22 04:01:44.0
L6,R9,RC3095968,Place de Verdun,0,0,6-18,R31835,2024-01-22 04:01:44.0
L7,R15,RC3128299,Place de Verdun,1,1,7-7,R32077,2024-01-22 04:01:44.0
L7,R16,RC3128187,Port-Neuf,1,1,7-1,R32091,2024-01-22 04:01:44.0
L7,R16,RC3128188,Chef de Baie,1,1,7-6,R32087,2024-01-22 04:01:44.0
L7,R16,RC3128189,Chef de Baie,1,1,7-4,R32087,2024-01-22 04:01:44.0
L7,R16,RC3128190,Périgny Centre,1,0,7-8,R32089,2024-01-22 04:01:44.0
L7,R16,RC3128191,Port-Neuf,1,1,7-1,R32091,2024-01-22 04:01:44.0
L7,R16,RC3128192,Chef de Baie,1,1,7-5,R32087,2024-01-22 04:01:44.0
L7,R16,RC3128193,Dompierre Chagnolet,1,0,7-4,R32086,2024-01-22 04:01:44.0
L7,R16,RC3128194,Dompierre Chagnolet,1,0,7-8,R32086,2024-01-22 04:01:44.0
L7,R16,RC3128195,Chef de Baie,1,1,7-1,R32087,2024-01-22 04:01:44.0
L7,R16,RC3128196,Périgny Centre,1,0,7-6,R32089,2024-01-22 04:01:44.0
L7,R16,RC3128197,Périgny Centre,1,0,7-6,R32085,2024-01-22 04:01:44.0
L7,R16,RC3128198,Dompierre Chagnolet,1,0,7-3,R32086,2024-01-22 04:01:44.0
